image_name,slant_distance,yaw,pitch,roll
xplane_LIRN_8371_59938,1.48,60.20397406659991,91.77362615002453,-0.4452188360553363
xplane_LIRN_8359_59939,1.42,61.96701274383299,84.57177059773203,-4.7651445472783225
xplane_LIRN_8349_59940,1.37,62.11030336168656,82.97696742564492,-0.229677950116172
xplane_LIRN_8361_59941,1.36,55.7970123152637,84.83685384693439,3.518326121637588
xplane_LIRN_8360_59942,1.34,60.93176335148393,84.7924066306622,11.315927843809536
xplane_LIRN_8365_59943,1.27,55.66202476815658,89.46909869773536,-5.3408197004869695
xplane_LIRN_8366_59944,1.23,60.375389695352375,86.0773638881874,-4.501358497953259
xplane_LIRN_8350_59945,0.68,60.53619527125525,83.69024759633099,1.3900062555652597
xplane_LIRN_8348_59946,0.68,48.49852542422867,83.83747893609089,-3.590865112633865
xplane_LIRN_8345_59947,0.5,65.1666643824791,88.63537023515697,-12.45560869143337
xplane_LIRN_8363_59948,0.35,67.72524934161662,86.65542476666407,-2.639137619841581
xplane_LIRN_8351_59949,0.22,54.16980520502536,83.71929346747034,3.296243096796056
xplane_LIRN_8346_59950,0.22,51.38452715061021,82.42820618788889,4.6131661053818105
xplane_LIRN_8347_59951,0.18,66.17581348423285,82.86272488552115,1.1189919613347474
xplane_LKPR_4032_59952,3.12,62.46659806797361,83.98108664421082,-7.033486154417954
xplane_LKPR_4031_59953,2.9,59.353796262966455,83.97738200258938,7.286562076580621
xplane_LKPR_4036_59954,2.89,63.13140338583754,84.60016654161804,-0.3930034317958674
xplane_LKPR_4047_59955,2.77,62.96555165979111,88.44853181105097,-3.2095758708489246
xplane_LKPR_4048_59956,2.63,66.52451132721389,87.2337432931999,-0.0259780332022168
xplane_LKPR_4052_59957,2.58,71.8693240299893,87.46272475514775,2.284942828527739
xplane_LKPR_4055_59958,2.57,66.26620733029378,90.77530246284614,5.9038029351103605
xplane_LKPR_4040_59959,2.54,60.35820685246761,85.2406894181957,-10.57847913340816
xplane_LKPR_4053_59960,2.5,63.89553366056971,87.28452859857549,3.6553983190992216
xplane_LKPR_4046_59961,2.46,62.9474277759429,86.6785248388503,-2.381642261700102
xplane_LKPR_4034_59962,2.23,61.64223905909155,83.99496644287589,2.3025717806926425
xplane_LKPR_4029_59963,2.2,55.85146232195966,84.92401561155381,1.231322264590167
xplane_LKPR_4054_59964,2.02,63.114880108589766,88.27321751445099,5.858620093486778
xplane_LKPR_4037_59965,1.78,62.77135026507595,87.79565088862316,-11.763970873458174
xplane_LKPR_4026_59966,1.75,59.27095190915261,85.73931249133396,-12.250631851979886
xplane_LKPR_4038_59967,1.66,66.07937097353616,84.71933993184962,0.0234392178525348
xplane_LKPR_4035_59968,1.53,64.61829438201748,84.1153914281518,-0.4245089472561241
xplane_LKPR_4041_59969,1.37,56.4799400582518,86.00673341058884,10.276318357324888
xplane_LKPR_4028_59970,1.36,65.30767442914237,82.24112205460895,6.679300204955724
xplane_LKPR_4043_59971,1.36,68.38508201213459,86.10305031906552,3.050340908443752
xplane_LKPR_4030_59972,1.31,68.2143020355864,83.2028220006422,-1.9498679469756373
xplane_LKPR_4045_59973,1.23,70.83114728077011,88.8466297506342,-4.444241731792454
xplane_LKPR_4042_59974,0.97,64.78772642139083,85.80083692682547,0.9846955213394905
xplane_LKPR_4051_59975,0.95,59.66097217075061,86.99245829044591,3.184636880582908
xplane_LKPR_4027_59976,0.84,69.23953651552091,82.06889240480368,-9.387617613509583
xplane_LKPR_4050_59977,0.83,59.63809259563365,87.90434386221536,9.151669545325085
xplane_LKPR_4049_59978,0.81,57.25934634527629,87.04816335700032,1.242236545281646
xplane_LKPR_4039_59979,0.71,71.5812270431559,85.07154534913649,-1.1319155685189073
xplane_LKPR_4044_59980,0.21,69.07107831400076,87.4048385182358,-7.11100183956931
xplane_LKPR_4033_59981,0.19,62.74870900176301,84.23366690042481,-2.6294791135805395
xplane_LKPR_3700_59982,3.22,-118.98558984035697,84.62363202229083,4.65755639138357
xplane_LKPR_3707_59983,3.2,-119.90012147549888,86.31936422231261,-3.4924954319134462
xplane_LKPR_3722_59984,3.05,-101.57619579315676,87.80127344099772,7.504570820265864
xplane_LKPR_3720_59985,2.9,-118.43590378326252,88.08943715919784,6.58210226035111
xplane_LKPR_3721_59986,2.76,-115.03341636261617,86.77521446331804,2.648818017626002
xplane_LKPR_3712_59987,2.72,-107.08693675500828,86.56253477547195,-0.1274710904830009
xplane_LKPR_3705_59988,2.65,-115.35377526015012,85.09416936475553,-5.820543614090034
xplane_LKPR_3710_59989,2.55,-119.21101997447256,86.95259380735286,-4.378695394849844
xplane_LKPR_3723_59990,2.44,-113.65106176969398,92.5194728154234,7.583669121294116
xplane_LKPR_3708_59991,2.44,-111.2751075092638,85.88276432630107,-2.9202212415663715
xplane_LKPR_3697_59992,2.42,-114.95543730892511,82.58987891501776,-6.015362951415732
xplane_LKPR_3706_59993,2.34,-110.36534530235927,85.35409132547156,6.1961911294277545
xplane_LKPR_3717_59994,2.27,-109.15546316874416,86.78999977712128,-1.9547835616031213
xplane_LKPR_3717_59995,2.14,-109.36000711753408,87.85467215732793,-2.9157115883468263
xplane_LKPR_3718_59996,2.11,-117.64806497643444,90.08907602991697,-1.3718700026473876
xplane_LKPR_3709_59997,1.64,-114.60289526947494,86.19176709653347,-1.567270010725656
xplane_LKPR_3699_59998,1.46,-115.91156737408232,84.4813957965058,5.783017172966732
xplane_LKPR_3719_59999,1.42,-108.52699262390428,88.31933297359957,1.1033370219944527
xplane_LKPR_3711_60000,1.41,-119.15432210357795,87.50880831279281,-3.229900633841768
xplane_LKPR_3716_60001,1.39,-113.9683144279533,87.19297803781348,10.15500988838552
xplane_LKPR_3701_60002,1.27,-118.98575460146378,85.25687598997155,0.7219062013126345
xplane_LKPR_3698_60003,1.18,-121.02147467005904,85.7738170192261,2.5491794373532333
xplane_LKPR_3715_60004,1.04,-113.7955071473515,89.03954452771828,-5.335028955021893
xplane_LKPR_3714_60005,0.85,-102.37504041663637,87.24300329996204,-5.338957587435287
xplane_LKPR_3704_60006,0.7,-115.05997665429776,84.71555680867617,5.345775971926843
xplane_LKPR_3696_60007,0.66,-114.54452442491986,82.34590855299508,-0.5486914625040897
xplane_LKPR_3695_60008,0.29,-118.48813054438016,88.81849599043453,-11.931189085772983
xplane_LKPR_3713_60009,0.26,-114.65847702899104,89.46508196457255,1.064550372857675
xplane_LKPR_3702_60010,0.24,-117.10040795842764,85.41375383278674,3.772601059915761
xplane_LKPR_3703_60011,0.2,-105.22256091430964,85.06318657939597,0.9731376102204946
xplane_LMML_6248_60012,3.13,58.60851282899102,85.44774148907332,5.374942383995744
xplane_LMML_6234_60013,2.8,44.49121760755666,82.8760638228283,-3.710009954741654
xplane_LMML_6242_60014,2.68,52.74529096470303,87.59614757080543,-8.398749015470477
xplane_LMML_6253_60015,2.63,53.569941551599584,86.73493647226076,-3.243562488075125
xplane_LMML_6235_60016,2.6,65.32996658914996,81.87305084444603,6.407010222145426
xplane_LMML_6256_60017,2.56,53.26916559914711,87.85644019196037,0.4805984614168969
xplane_LMML_6231_60018,2.55,49.56182215614472,84.69101499200332,-8.981881807014808
xplane_LMML_6258_60019,2.47,54.47077869756457,86.22365265638524,-0.4724045994360716
xplane_LMML_6250_60020,2.45,55.36594573985894,88.3342367970059,-5.8271700755680165
xplane_LMML_6254_60021,2.43,64.12948054839532,89.21291197883299,-2.3660799747224006
xplane_LMML_6237_60022,2.42,50.92554104035815,84.01688148618409,1.0791607077030796
xplane_LMML_6259_60023,2.24,58.13734548620484,87.35134818672071,-0.0997379821313762
xplane_LMML_6247_60024,1.94,57.88209636260742,85.20814145712544,4.388074866864216
xplane_LMML_6257_60025,1.89,59.1105327384258,87.61354068817906,-0.4823671261850238
xplane_LMML_6260_60026,1.74,62.29579909387079,86.9724505439244,0.4459920462791319
xplane_LMML_6232_60027,1.57,57.50841805689188,78.11768512761395,2.727001930673337
xplane_LMML_6255_60028,1.48,53.79910469792277,87.60225981548427,0.4955943720738051
xplane_LMML_6251_60029,1.41,56.2002990321092,85.79324409123952,-4.8865751490173
xplane_LMML_6252_60030,1.4,54.34650436812687,89.51690187776812,-0.0582793820067175
xplane_LMML_6244_60031,1.36,45.41145172838808,86.58695140489482,-1.09981382683309
xplane_LMML_6243_60032,1.18,50.83909665358532,84.26465841985012,-2.8135732033922363
xplane_LMML_6249_60033,0.71,59.159764737251805,87.4465762480828,-4.10208273538944
xplane_LMML_6245_60034,0.58,56.27815599191707,85.46807182872065,-6.877339282316983
xplane_LMML_6246_60035,0.53,52.52727580254732,87.42531679950832,-4.644814122707289
xplane_LMML_6238_60036,0.34,56.65165387961121,83.93454339962892,1.6232093317383032
xplane_LMML_6233_60037,0.24,49.85261797328547,81.69573134348077,3.569688531989494
xplane_LMML_6239_60038,0.2,53.80628388500146,87.12560137424889,5.928217400652263
xplane_LMML_6236_60039,0.18,57.39022150665457,83.46721783615223,-2.449313185774418
xplane_LMML_6240_60040,0.17,60.15298585067171,87.4083554485632,4.661899662376023
xplane_LMML_6241_60041,0.15,56.43524738634277,89.30427693366875,4.691185646876716
xplane_LMML_1842_60042,3.02,-114.40372252623852,88.4224976515231,1.9681905816396723
xplane_LMML_1817_60043,2.85,-124.79377267566736,82.9808919251318,2.39695466019096
xplane_LMML_1822_60044,2.71,-128.7054559110689,84.7715075530003,2.7170150014352434
xplane_LMML_1839_60045,2.66,-121.03596269624494,88.49463172921945,1.0558206900399638
xplane_LMML_1828_60046,2.61,-127.03937449036466,85.84502166825885,-1.8306366242405128
xplane_LMML_1836_60047,2.58,-120.71252781682593,87.08856599177514,-3.2198734318039453
xplane_LMML_1844_60048,2.53,-113.1206635684638,86.63487146822592,4.920477882415423
xplane_LMML_1829_60049,2.5,-120.81294258905424,86.02990410626107,-3.5735890076003187
xplane_LMML_1845_60050,2.46,-122.210684433217,86.61083008626034,8.19142550927098
xplane_LMML_1821_60051,2.43,-120.4393866451251,84.71890083394429,-4.018661122280932
xplane_LMML_1830_60052,2.36,-119.99546791678408,86.07345856487153,0.1198184485564948
xplane_LMML_1843_60053,2.18,-118.21135482453876,87.82120393097763,4.522534382824036
xplane_LMML_1820_60054,2.16,-134.6826947194446,84.43863539979819,3.5428189287478835
xplane_LMML_1841_60055,2.02,-124.3220814216943,87.36814012863779,3.443653861544175
xplane_LMML_1833_60056,1.9,-129.2477352218175,86.17461942777624,1.0483482112532587
xplane_LMML_1816_60057,1.66,-119.43377640733635,85.3434669804564,-11.36402676697996
xplane_LMML_1819_60058,1.65,-138.8397257614427,88.28744782235945,4.407525314829065
xplane_LMML_1835_60059,1.52,-128.3355524032903,86.85995986104768,-3.5970992646165927
xplane_LMML_1832_60060,1.47,-122.90622782015149,86.14905899402697,1.448452379877868
xplane_LMML_1840_60061,1.36,-122.73428339341388,89.048091332259,4.583823434606737
xplane_LMML_1818_60062,1.3,-130.9982741597947,84.07191723503423,3.3460731402931247
xplane_LMML_1826_60063,0.91,-130.10347649814955,85.32658967936888,2.810535309109909
xplane_LMML_1838_60064,0.74,-123.93885597484866,89.69590122918179,0.1254400758921946
xplane_LMML_1824_60065,0.67,-128.22526655480272,84.76072590661789,2.6534259881482014
xplane_LMML_1827_60066,0.65,-123.39390824852386,86.54907736392316,-3.801925112259937
xplane_LMML_1837_60067,0.64,-129.7770842792108,87.41881743421096,8.94671337836843
xplane_LMML_1825_60068,0.59,-133.04919612296405,85.51389629342533,3.0888731226505954
xplane_LMML_1834_60069,0.48,-129.44687169430014,88.13100488724609,-0.4354058064512565
xplane_LMML_1823_60070,0.45,-123.83722170163942,84.74322464593911,1.3174394836529812
xplane_LMML_1831_60071,0.35,-130.7270031087801,87.34126272197922,5.035409527010748
xplane_LMML_6380_60072,3.2,-44.09353306828086,85.05016758894266,-4.836355367330391
xplane_LMML_6393_60073,3.04,-43.7570612758999,85.19316869735906,1.7676318053272924
xplane_LMML_6367_60074,2.9,-39.58710187380395,80.76090495452011,0.6053181642146358
xplane_LMML_6388_60075,2.65,-37.91891260154652,91.00231605475663,-0.2136615309381659
xplane_LMML_6377_60076,2.61,-49.81787490262456,87.92524632889182,-6.602446760577527
xplane_LMML_6371_60077,2.58,-49.7574933397929,82.98016159419107,0.5367371385754945
xplane_LMML_6395_60078,2.53,-43.77567358511162,89.21870998062596,6.255051529662563
xplane_LMML_6386_60079,2.53,-46.54176685219136,86.93878560814733,-0.8782474843021189
xplane_LMML_6382_60080,2.47,-51.07261164082359,88.17572336125056,1.192187234959199
xplane_LMML_6394_60081,2.45,-38.691809757812,86.53801476511518,2.9630262544328683
xplane_LMML_6369_60082,2.3,-54.74198114621728,85.01354097985534,-0.4465131084522019
xplane_LMML_6372_60083,2.21,-38.90061472477476,83.14017941852777,1.9841265992356671
xplane_LMML_6392_60084,2.03,-40.4535829000913,87.02857261117614,1.7657098589282374
xplane_LMML_6378_60085,1.7,-45.70315174287688,84.4965234613561,5.588224239282721
xplane_LMML_6381_60086,1.66,-50.79296915083371,86.09165272225962,0.3301355053035571
xplane_LMML_6373_60087,1.52,-51.25068045205884,84.35982256256737,6.596048359161449
xplane_LMML_6389_60088,1.45,-41.72888502459721,88.2501711741076,0.9542334061258836
xplane_LMML_6391_60089,1.43,-49.003112740572966,86.94006868418133,5.717847569530827
xplane_LMML_6383_60090,1.39,-47.46194670971904,84.64725135364309,-0.2941015053703799
xplane_LMML_6390_60091,1.36,-38.81468412290169,84.79307115715646,7.841750509919648
xplane_LMML_6385_60092,1.3,-38.62409682187838,86.99516559482129,-2.6010248895747483
xplane_LMML_6387_60093,0.97,-42.21694554727239,89.52951204502479,-0.0780500307187435
xplane_LMML_6379_60094,0.79,-44.60616584132608,84.06962240392721,3.4370540235803686
xplane_LMML_6384_60095,0.78,-45.85955984191863,87.10391465846779,-1.9863653256162184
xplane_LMML_6368_60096,0.73,-49.95300028923101,82.49059541313181,1.2251606012788494
xplane_LMML_6366_60097,0.4,-53.17193172109475,87.39857895455343,-13.523535013256303
xplane_LMML_6375_60098,0.26,-42.294940310860085,87.12600469426432,-0.7321839475761548
xplane_LMML_6376_60099,0.26,-48.48199627265584,89.43797480636269,0.2553262187000571
xplane_LMML_6374_60100,0.24,-50.14155869521448,88.3912381462602,-9.26078622827894
xplane_LMML_6370_60101,0.16,-40.179598481632965,82.55568878506315,-2.217136874521385
xplane_LMML_7460_60102,3.04,132.75792564931265,87.42157748522766,7.577989154857454
xplane_LMML_7449_60103,3.03,142.85041682144748,86.25517832420755,-0.9307301229215768
xplane_LMML_7443_60104,2.94,136.81610677979018,85.02549111143968,-9.98736302060304
xplane_LMML_7442_60105,2.84,126.77861309374062,85.35003164470886,0.922705629044896
xplane_LMML_7461_60106,2.78,139.2976319398445,87.6355253953561,7.98653106087401
xplane_LMML_7456_60107,2.69,131.13367492814046,87.06600051648195,-0.7878404071321515
xplane_LMML_7453_60108,2.62,132.19299236539163,87.05179168641226,-4.294608690283878
xplane_LMML_7455_60109,2.5,140.76960129201825,88.59661512535965,-1.8532555440245564
xplane_LMML_7435_60110,2.47,131.17841018587143,84.06362689877409,2.1109386479177297
xplane_LMML_7445_60111,2.43,126.97738246298827,85.1877517935655,-3.409877153719851
xplane_LMML_7462_60112,2.13,141.77576493402225,88.05622619490605,9.333786008550184
xplane_LMML_7448_60113,2.12,129.5638142397386,87.73868397033247,7.987510245970006
xplane_LMML_7437_60114,2.02,124.30476903773646,86.71826995280986,-3.331457960654143
xplane_LMML_7450_60115,2.0,133.21529212864922,86.71878225131182,-2.0719363067481407
xplane_LMML_7447_60116,1.93,141.43858912376714,85.37407057089904,4.616750440743516
xplane_LMML_7458_60117,1.9,132.13193365677913,87.54177289945231,9.069913868872732
xplane_LMML_7446_60118,1.63,134.82510321337028,85.43193510597008,-0.1814124003046562
xplane_LMML_7436_60119,1.46,124.34603224643692,84.17071706400769,0.2512042734220673
xplane_LMML_7459_60120,1.4,135.01742536011355,86.83108998168427,0.0079062377638069
xplane_LMML_7457_60121,1.36,141.03595740595918,87.0740692078166,7.863937100456095
xplane_LMML_7454_60122,1.3,137.9836144792066,87.85936796672958,-1.081844053684192
xplane_LMML_7433_60123,1.27,130.3979138840277,86.61596709073633,-10.681404064848484
xplane_LMML_7434_60124,1.21,128.2329662584023,84.04454695532516,-6.883744865732952
xplane_LMML_7452_60125,1.05,143.1816603055578,87.49927281477866,-2.883975520925185
xplane_LMML_7451_60126,1.05,136.98692068608975,88.63674716913658,-3.520015039428776
xplane_LMML_7439_60127,0.96,130.05898697995858,84.74197180664568,-2.6328256785975594
xplane_LMML_7444_60128,0.66,132.3916336616194,85.95119567494648,-5.474955230283051
xplane_LMML_7441_60129,0.51,127.5643460864284,85.7132805336431,6.3836874624871465
xplane_LMML_7438_60130,0.3,137.6066325234065,84.49003667350648,-4.933497226699006
xplane_LMML_7440_60131,0.24,126.41269976593388,84.81975084123918,-6.667924603567236
xplane_LOWW_5796_60132,3.16,-58.468575385931175,87.40013845882171,2.3441546474548822
xplane_LOWW_5796_60133,3.07,-60.36268044393067,85.86895676803165,1.033371916517872
xplane_LOWW_5783_60134,2.73,-58.5376976520659,87.21931729071682,-8.974195696595006
xplane_LOWW_5774_60135,2.49,-67.10344900840374,83.4493795862221,-2.41016104334989
xplane_LOWW_5769_60136,2.49,-72.65541301730039,85.43601605229095,-15.80892640074683
xplane_LOWW_5781_60137,2.49,-68.341250002158,84.60264338568615,-8.56430172582807
xplane_LOWW_5788_60138,2.48,-58.744577524033865,89.7618181967269,-7.294322534017324
xplane_LOWW_5786_60139,2.45,-66.55048228369621,85.16088642919733,-4.776024183708467
xplane_LOWW_5772_60140,2.43,-76.07434539389544,84.83173238626637,1.463945305291635
xplane_LOWW_5778_60141,2.43,-74.0027181521582,87.93745032011826,2.997394706009665
xplane_LOWW_5775_60142,2.14,-61.70913611726216,83.84465430508561,12.627901267816398
xplane_LOWW_5795_60143,2.08,-64.04477787425753,88.78619854108143,-1.7272646559709226
xplane_LOWW_5792_60144,2.0,-67.17315253472414,86.3128108509153,-5.212004472668461
xplane_LOWW_5784_60145,1.87,-70.89604529044551,87.20568409757728,-1.4874016749056518
xplane_LOWW_5784_60146,1.84,-71.03041167929773,88.50995860889475,-2.985324181320314
xplane_LOWW_5771_60147,1.74,-65.2697029580028,83.21782571980953,-2.063818303784122
xplane_LOWW_5794_60148,1.62,-64.19960885802257,87.37467658160288,2.1436485290640244
xplane_LOWW_5779_60149,1.49,-60.936584196678,84.24660336470757,-0.7049013544378184
xplane_LOWW_5789_60150,1.45,-60.66016120424506,86.43674850718196,-7.046491810233329
xplane_LOWW_5793_60151,1.45,-59.98952380354608,90.5881221321093,0.9170081111733598
xplane_LOWW_5791_60152,1.32,-64.86091504357968,85.89467001727171,-5.63356076673702
xplane_LOWW_5776_60153,1.11,-74.0599608521329,85.65701474321821,-1.938972249550368
xplane_LOWW_5773_60154,0.97,-76.13644221661178,91.29766622956384,1.7205180486322522
xplane_LOWW_5785_60155,0.96,-65.42052432278417,85.15370104612312,2.2754255472726808
xplane_LOWW_5782_60156,0.91,-60.74746851407176,84.53805077119787,2.9523625541489054
xplane_LOWW_5790_60157,0.76,-68.49358593700592,86.90290590251404,2.20844103117898
xplane_LOWW_5780_60158,0.73,-58.508796937330565,86.36389863350395,-11.40097790801067
xplane_LOWW_5787_60159,0.67,-63.02108754863856,89.02784310777642,2.1000606140077576
xplane_LOWW_5770_60160,0.46,-66.18025790902934,82.11159529890766,-8.316444553173215
xplane_LOWW_5777_60161,0.23,-56.49259471821513,84.82379016974734,8.404853246906354
xplane_LOWW_4587_60162,3.23,115.97346327337526,85.90989950666125,-3.7442365702810783
xplane_LOWW_4594_60163,3.16,122.05338474161964,86.20170089135178,5.54480438339378
xplane_LOWW_4589_60164,3.08,117.1798069752175,89.51860112009425,-0.4306847881403389
xplane_LOWW_4567_60165,3.05,123.9876782897104,83.13455986905713,-1.6921804431184078
xplane_LOWW_4588_60166,2.92,118.81086423680648,87.31214807136624,-3.289817987442893
xplane_LOWW_4593_60167,2.9,121.92525785047292,88.45195812054281,3.929866692794686
xplane_LOWW_4591_60168,2.85,113.86545426820996,86.11951377232855,5.326305766436196
xplane_LOWW_4582_60169,2.76,112.4427970302205,85.5336557117167,9.914611212962548
xplane_LOWW_4575_60170,2.76,107.30456349065776,83.89212630558902,0.0400356645048813
xplane_LOWW_4568_60171,2.5,102.89182795902428,83.47605441937264,-0.7173924737130165
xplane_LOWW_4578_60172,2.08,110.5958479664925,84.65034632606819,-3.3642749128804144
xplane_LOWW_4595_60173,1.93,119.51299602884647,87.88129701682246,9.859432640840502
xplane_LOWW_4572_60174,1.9,119.35388880407795,83.8566677497315,-2.2232123306733382
xplane_LOWW_4592_60175,1.77,115.60982056504842,89.73194751554298,0.8791654786968117
xplane_LOWW_4586_60176,1.73,112.09736036500868,86.74227361256587,-4.7067317652190095
xplane_LOWW_4569_60177,1.58,106.7273961931813,86.3861313877742,3.666670638818537
xplane_LOWW_4580_60178,1.49,120.21346013878032,84.99696542359383,2.0753703945425035
xplane_LOWW_4577_60179,1.42,119.09328470964888,84.42007270211529,7.159351480320408
xplane_LOWW_4579_60180,1.4,115.06166669039123,84.79638131789764,0.6802730578623541
xplane_LOWW_4590_60181,1.36,111.10501489553202,87.18168208153814,7.130020524754811
xplane_LOWW_4570_60182,1.24,114.5888959028042,83.67926928586556,-0.3577163128720533
xplane_LOWW_4585_60183,1.19,116.35215125564405,87.11378164367109,-9.487056912726183
xplane_LOWW_4566_60184,1.11,117.51366317820272,87.79968172145638,-17.942083149613232
xplane_LOWW_4584_60185,1.07,122.7640015800666,88.25693056491099,-0.273038958068274
xplane_LOWW_4571_60186,0.82,116.0826129283103,83.85744975340093,-9.139669353769532
xplane_LOWW_4583_60187,0.73,113.48303221485368,85.58650113053521,-12.649212354805456
xplane_LOWW_4576_60188,0.67,110.322884374787,84.27536294652819,-3.483616188734443
xplane_LOWW_4573_60189,0.46,109.43692817714803,83.97134516122496,-4.100554406647311
xplane_LOWW_4574_60190,0.45,110.5522739977351,83.99787869606332,-2.008427124233461
xplane_LOWW_4581_60191,0.35,110.0931418400894,87.0157435303034,9.06486120548296
xplane_LOWW_6870_60192,3.08,-13.660239779496996,85.1861483916672,10.492753490676332
xplane_LOWW_6861_60193,2.95,-11.999486395108466,86.45724308660195,-2.8401690417010257
xplane_LOWW_6847_60194,2.91,-12.879535525073155,83.92632834876656,9.282715294298288
xplane_LOWW_6846_60195,2.81,-12.721601529666293,83.55347190720293,-2.8512623310686145
xplane_LOWW_6869_60196,2.78,-8.35925541845153,86.21574883775196,9.683857514543869
xplane_LOWW_6845_60197,2.68,-19.9861048148619,82.30288593581527,1.8681367978947208
xplane_LOWW_6866_60198,2.6,-21.45337846278079,87.24370328356905,10.80941863546368
xplane_LOWW_6856_60199,2.54,-12.886182856527938,84.20408431473946,-0.6842417762002079
xplane_LOWW_6860_60200,2.52,-11.639647133500162,87.22196348190614,-3.476739159817806
xplane_LOWW_6851_60201,2.5,-13.971646652128644,83.97547756190289,-4.765218654231085
xplane_LOWW_6842_60202,2.33,-12.39267413603092,81.09785125379386,-8.560176859080894
xplane_LOWW_6864_60203,2.22,-16.727566550413925,88.01563578640858,2.98451254321979
xplane_LOWW_6852_60204,2.18,-10.454262735413028,85.6630110411676,-4.278110865099191
xplane_LOWW_6854_60205,2.14,-22.764908741572267,84.46597777334588,-3.8993584889622985
xplane_LOWW_6850_60206,1.9,-23.940638065159224,85.59296027882839,-10.283270744542772
xplane_LOWW_6863_60207,1.89,-21.2744433865992,87.0040622149012,-0.5478845960469645
xplane_LOWW_6853_60208,1.67,-23.30164675834089,84.35972941537659,3.591155701604936
xplane_LOWW_6868_60209,1.59,-15.822787541478805,91.41069399478506,7.6700519394295235
xplane_LOWW_6867_60210,1.38,-15.220251550849358,88.07438790250463,3.80772321721897
xplane_LOWW_6859_60211,1.36,-16.271420923612506,85.04358383550121,5.019261138115613
xplane_LOWW_6865_60212,1.2,-16.294767609814897,87.05129292490838,4.727469475094701
xplane_LOWW_6857_60213,1.17,-6.60762546299855,84.8947310558591,2.4197035320220603
xplane_LOWW_6862_60214,1.0,-18.56744368227622,85.27171649489985,1.0620637560704518
xplane_LOWW_6858_60215,0.79,-12.16479835503391,85.0776535624259,1.0210347899633383
xplane_LOWW_6855_60216,0.74,-20.087141323512267,84.0630335531304,0.2033498301685994
xplane_LOWW_6841_60217,0.69,-12.306442003928494,86.43872876850268,-11.238844941108614
xplane_LOWW_6849_60218,0.61,-4.593878620618256,86.77886794582103,-5.677214712460369
xplane_LOWW_6843_60219,0.51,-19.54130228150532,81.95440838986627,-2.852769923036936
xplane_LOWW_6848_60220,0.43,-10.838876969050844,83.8499607777092,-6.840475490951036
xplane_LOWW_6844_60221,0.38,-25.2687374562528,85.04686553792547,1.2897021701180336
xplane_LOWW_6818_60222,3.14,156.78150637433603,85.74677473446839,6.467229057073856
xplane_LOWW_6823_60223,2.93,163.19807806755946,85.40484594583327,1.584339503405979
xplane_LOWW_6821_60224,2.77,166.30072409797285,85.30104857617197,-1.8618880728447904
xplane_LOWW_6826_60225,2.77,157.81196370376068,88.08904690544716,8.466109265018629
xplane_LOWW_6827_60226,2.73,158.1936844436253,89.36802438581283,2.258103536219591
xplane_LOWW_6830_60227,2.72,163.43168065698364,87.33201878711684,-8.200949492449368
xplane_LOWW_6831_60228,2.67,176.41803229312282,86.75254513604085,-6.310579133933948
xplane_LOWW_6839_60229,2.63,168.307860099448,87.40671774828799,5.879321496189666
xplane_LOWW_6840_60230,2.59,172.94666957238155,87.40842014341827,6.248434994414335
xplane_LOWW_6829_60231,2.49,165.45618503403094,86.46548313739058,-0.5083238272359947
xplane_LOWW_6825_60232,2.43,167.1988112778478,85.49211120030343,-6.531091235129827
xplane_LOWW_6820_60233,2.39,157.39571804504496,85.33535051501812,0.0296611026490051
xplane_LOWW_6836_60234,2.13,161.97236835214187,86.92179266075217,8.240372348691064
xplane_LOWW_6834_60235,2.07,160.986124065572,87.78072225417276,-0.9305126874829586
xplane_LOWW_6817_60236,1.91,163.42314806580677,85.02360218554591,4.009479108706151
xplane_LOWW_6837_60237,1.71,167.7604733261903,89.0617453608131,0.4223211361509755
xplane_LOWW_6833_60238,1.7,162.50602591198782,87.49505100700529,-2.7036715233766144
xplane_LOWW_6816_60239,1.47,164.66366784114896,84.56462352330607,2.8642254532903406
xplane_LOWW_6828_60240,1.43,162.71881266362246,86.44271263467053,2.597171136071306
xplane_LOWW_6838_60241,1.41,163.23228653987528,87.41179512041688,1.9619291051513632
xplane_LOWW_6824_60242,1.27,168.89122669558432,85.67792747061641,-8.225451865152898
xplane_LOWW_6812_60243,1.08,167.09255192705618,81.4740060983165,8.042449587039686
xplane_LOWW_6822_60244,0.91,165.95602965482738,86.96339388688058,-10.415917855469596
xplane_LOWW_6814_60245,0.9,155.02027614638908,88.23217533501634,1.8637353658976228
xplane_LOWW_6811_60246,0.89,168.9397842812104,84.34867563731032,-10.577765503433342
xplane_LOWW_6835_60247,0.87,159.6337269395788,88.84703054595886,-0.570467191175454
xplane_LOWW_6832_60248,0.74,160.83344641249334,88.18861396980816,0.9195557304604876
xplane_LOWW_6813_60249,0.71,166.6192628363974,83.67296025609055,-4.08203024047337
xplane_LOWW_6815_60250,0.51,167.30730605198693,83.71052797713396,1.4906216837186652
xplane_LOWW_6819_60251,0.25,161.0041744909393,87.21297450556875,-0.1272088884090337
xplane_LPFR_2279_60252,3.19,-74.95066019120598,82.25819148031684,1.0845446266795824
xplane_LPFR_2285_60253,3.02,-81.74821674994074,84.35579191787208,4.121228494227352
xplane_LPFR_2287_60254,3.01,-75.29515863915664,84.81771748753147,5.952200783989209
